customer_id,transaction_date,channel,time_slot,amount,is_weekend
56,2022-08-28 06:00:00,In-Store,Evening,188.01,1
14,2022-08-28 12:00:00,Online,Afternoon,242.11,1
28,2022-08-28 18:00:00,In-Store,Evening,29.7,1
78,2022-08-29 00:00:00,Online,Afternoon,118.85,0
130,2022-08-29 06:00:00,Online,Morning,115.31,0
109,2022-08-29 12:00:00,In-Store,Afternoon,266.46,0
154,2022-08-29 18:00:00,Online,,49.65,0
14,2022-08-30 00:00:00,In-Store,Morning,49.81,0
187,2022-08-30 06:00:00,In-Store,Evening,101.92,0
56,2022-08-30 12:00:00,In-Store,Evening,21.07,0
115,2022-08-30 18:00:00,Online,Evening,58.83,0
7,2022-08-31 00:00:00,In-Store,Afternoon,289.74,0
3,2022-08-31 06:00:00,Online,Afternoon,131.31,0
111,2022-08-31 12:00:00,In-Store,Evening,191.45,0
151,2022-08-31 18:00:00,In-Store,Afternoon,219.2,0
107,2022-09-01 00:00:00,In-Store,Evening,113.25,0
18,2022-09-01 06:00:00,Online,Afternoon,48.43,0
38,2022-09-01 12:00:00,Online,,65.94,0
115,2022-09-01 18:00:00,Online,Morning,97.41,0
15,2022-09-02 00:00:00,In-Store,Evening,,0
192,2022-09-02 06:00:00,In-Store,Afternoon,122.49,0
119,2022-09-02 12:00:00,Online,Afternoon,7.01,0
28,2022-09-02 18:00:00,Online,,159.41,0
39,2022-09-03 00:00:00,Online,Morning,276.85,1
185,2022-09-03 06:00:00,Online,Evening,244.56,1
17,2022-09-03 12:00:00,Online,Morning,248.44,1
86,2022-09-03 18:00:00,Online,Evening,239.54,1
126,2022-09-04 00:00:00,In-Store,Morning,100.5,1
44,2022-09-04 06:00:00,Online,Morning,230.73,1
25,2022-09-04 12:00:00,In-Store,Afternoon,47.23,1
145,2022-09-04 18:00:00,In-Store,Morning,199.03,1
13,2022-09-05 00:00:00,Online,Morning,194.26,0
25,2022-09-05 06:00:00,Online,Evening,12.54,0
68,2022-09-05 12:00:00,In-Store,Morning,237.45,0
138,2022-09-05 18:00:00,Online,Evening,271.46,0
67,2022-09-06 00:00:00,Online,Morning,,0
109,2022-09-06 06:00:00,In-Store,Morning,244.66,0
146,2022-09-06 12:00:00,In-Store,Evening,29.31,0
111,2022-09-06 18:00:00,In-Store,Afternoon,181.99,0
111,2022-09-07 00:00:00,Online,Evening,148.27,0
34,2022-09-07 06:00:00,In-Store,Evening,166.05,0
111,2022-09-07 12:00:00,Online,Evening,278.23,0
8,2022-09-07 18:00:00,In-Store,Afternoon,262.04,0
168,2022-09-08 00:00:00,In-Store,Morning,236.6,0
113,2022-09-08 06:00:00,In-Store,Evening,85.74,0
83,2022-09-08 12:00:00,Online,Evening,273.99,0
42,2022-09-08 18:00:00,Online,Afternoon,33.76,0
169,2022-09-09 00:00:00,In-Store,Evening,256.73,0
101,2022-09-09 06:00:00,In-Store,Morning,101.81,0
6,2022-09-09 12:00:00,In-Store,Afternoon,20.86,0
180,2022-09-09 18:00:00,Online,Morning,202.46,0
26,2022-09-10 00:00:00,In-Store,Morning,73.23,1
64,2022-09-10 06:00:00,Online,Afternoon,76.85,1
187,2022-09-10 12:00:00,In-Store,Evening,95.28,1
184,2022-09-10 18:00:00,In-Store,Morning,23.79,1
59,2022-09-11 00:00:00,In-Store,Morning,57.25,1
109,2022-09-11 06:00:00,In-Store,Morning,6.52,1
198,2022-09-11 12:00:00,In-Store,Morning,136.4,1
121,2022-09-11 18:00:00,In-Store,Afternoon,29.86,1
33,2022-09-12 00:00:00,Online,Afternoon,206.38,0
181,2022-09-12 06:00:00,In-Store,Morning,74.51,0
150,2022-09-12 12:00:00,Online,Evening,283.35,0
21,2022-09-12 18:00:00,In-Store,Morning,262.02,0
198,2022-09-13 00:00:00,In-Store,Evening,90.39,0
70,2022-09-13 06:00:00,Online,Morning,236.05,0
112,2022-09-13 12:00:00,In-Store,Evening,241.96,0
4,2022-09-13 18:00:00,Online,Morning,296.04,0
94,2022-09-14 00:00:00,Online,Evening,181.36,0
75,2022-09-14 06:00:00,In-Store,Morning,29.18,0
190,2022-09-14 12:00:00,Online,Morning,195.82,0
62,2022-09-14 18:00:00,Online,Evening,189.37,0
94,2022-09-15 00:00:00,In-Store,Afternoon,193.31,0
95,2022-09-15 06:00:00,Online,Evening,95.61,0
152,2022-09-15 12:00:00,In-Store,Afternoon,258.61,0
55,2022-09-15 18:00:00,In-Store,Morning,288.04,0
137,2022-09-16 00:00:00,In-Store,Evening,69.23,0
131,2022-09-16 06:00:00,In-Store,Evening,31.0,0
31,2022-09-16 12:00:00,Online,Evening,62.39,0
40,2022-09-16 18:00:00,In-Store,Afternoon,247.06,0
36,2022-09-17 00:00:00,In-Store,Afternoon,204.61,1
152,2022-09-17 06:00:00,Online,Morning,192.63,1
6,2022-09-17 12:00:00,In-Store,Afternoon,123.53,1
66,2022-09-17 18:00:00,In-Store,Afternoon,175.46,1
75,2022-09-18 00:00:00,Online,Morning,95.82,1
4,2022-09-18 06:00:00,Online,,145.77,1
79,2022-09-18 12:00:00,Online,Evening,238.95,1
134,2022-09-18 18:00:00,Online,Morning,294.47,1
118,2022-09-19 00:00:00,Online,Evening,280.08,0
113,2022-09-19 06:00:00,Online,,280.49,0
94,2022-09-19 12:00:00,Online,Morning,123.66,0
179,2022-09-19 18:00:00,In-Store,Morning,143.29,0
62,2022-09-20 00:00:00,Online,,213.16,0
185,2022-09-20 06:00:00,Online,Evening,277.05,0
194,2022-09-20 12:00:00,Online,Morning,46.89,0
79,2022-09-20 18:00:00,In-Store,Morning,94.75,0
136,2022-09-21 00:00:00,In-Store,Morning,,0
26,2022-09-21 06:00:00,Online,,185.54,0
179,2022-09-21 12:00:00,Online,Afternoon,95.36,0
173,2022-09-21 18:00:00,Online,Morning,101.2,0
44,2022-09-22 00:00:00,In-Store,Afternoon,25.92,0
133,2022-09-22 06:00:00,In-Store,Evening,108.19,0
70,2022-09-22 12:00:00,Online,Evening,,0
154,2022-09-22 18:00:00,In-Store,Evening,73.76,0
118,2022-09-23 00:00:00,Online,Evening,210.08,0
68,2022-09-23 06:00:00,In-Store,Afternoon,190.74,0
19,2022-09-23 12:00:00,In-Store,Morning,,0
20,2022-09-23 18:00:00,Online,Evening,44.02,0
113,2022-09-24 00:00:00,Online,Evening,293.39,1
140,2022-09-24 06:00:00,Online,Afternoon,176.88,1
47,2022-09-24 12:00:00,Online,Afternoon,298.66,1
1,2022-09-24 18:00:00,In-Store,Evening,273.9,1
90,2022-09-25 00:00:00,In-Store,Morning,70.35,1
142,2022-09-25 06:00:00,In-Store,Morning,21.57,1
64,2022-09-25 12:00:00,Online,,80.41,1
38,2022-09-25 18:00:00,In-Store,Afternoon,160.63,1
37,2022-09-26 00:00:00,Online,,55.62,0
126,2022-09-26 06:00:00,In-Store,Evening,54.4,0
139,2022-09-26 12:00:00,Online,,141.47,0
100,2022-09-26 18:00:00,Online,Evening,14.81,0
77,2022-09-27 00:00:00,In-Store,Evening,40.96,0
3,2022-09-27 06:00:00,Online,Evening,127.68,0
161,2022-09-27 12:00:00,Online,Afternoon,23.62,0
134,2022-09-27 18:00:00,In-Store,Morning,122.04,0
178,2022-09-28 00:00:00,Online,Morning,,0
10,2022-09-28 06:00:00,Online,Afternoon,,0
5,2022-09-28 12:00:00,Online,Morning,261.41,0
151,2022-09-28 18:00:00,In-Store,Evening,161.37,0
138,2022-09-29 00:00:00,In-Store,Morning,143.05,0
172,2022-09-29 06:00:00,Online,Evening,126.16,0
130,2022-09-29 12:00:00,In-Store,Morning,246.2,0
13,2022-09-29 18:00:00,Online,Afternoon,269.04,0
168,2022-09-30 00:00:00,Online,Morning,256.71,0
130,2022-09-30 06:00:00,Online,Morning,203.7,0
84,2022-09-30 12:00:00,Online,Morning,45.52,0
65,2022-09-30 18:00:00,Online,Afternoon,86.68,0
63,2022-10-01 00:00:00,In-Store,Morning,18.59,1
101,2022-10-01 06:00:00,Online,Afternoon,279.59,1
73,2022-10-01 12:00:00,In-Store,Evening,,1
17,2022-10-01 18:00:00,In-Store,Morning,225.18,1
9,2022-10-02 00:00:00,Online,,96.91,1
143,2022-10-02 06:00:00,Online,Afternoon,254.47,1
152,2022-10-02 12:00:00,In-Store,Morning,81.58,1
38,2022-10-02 18:00:00,In-Store,Evening,5.48,1
163,2022-10-03 00:00:00,In-Store,Afternoon,116.04,0
94,2022-10-03 06:00:00,Online,Morning,173.37,0
95,2022-10-03 12:00:00,In-Store,Evening,146.22,0
49,2022-10-03 18:00:00,Online,Afternoon,,0
69,2022-10-04 00:00:00,Online,Afternoon,36.09,0
62,2022-10-04 06:00:00,Online,Evening,168.38,0
188,2022-10-04 12:00:00,In-Store,Evening,,0
178,2022-10-04 18:00:00,Online,Morning,88.01,0
78,2022-10-05 00:00:00,Online,Morning,247.56,0
117,2022-10-05 06:00:00,Online,Afternoon,227.09,0
120,2022-10-05 12:00:00,Online,Evening,,0
137,2022-10-05 18:00:00,Online,Evening,,0
162,2022-10-06 00:00:00,In-Store,Evening,218.22,0
76,2022-10-06 06:00:00,Online,Afternoon,73.39,0
35,2022-10-06 12:00:00,Online,Evening,213.14,0
1,2022-10-06 18:00:00,In-Store,Evening,95.77,0
40,2022-10-07 00:00:00,Online,Afternoon,76.44,0
64,2022-10-07 06:00:00,In-Store,Morning,26.54,0
150,2022-10-07 12:00:00,Online,Morning,224.49,0
60,2022-10-07 18:00:00,In-Store,Afternoon,214.75,0
64,2022-10-08 00:00:00,In-Store,Evening,74.18,1
93,2022-10-08 06:00:00,Online,Afternoon,226.07,1
72,2022-10-08 12:00:00,Online,Morning,275.76,1
11,2022-10-08 18:00:00,Online,Morning,36.87,1
105,2022-10-09 00:00:00,In-Store,,73.63,1
14,2022-10-09 06:00:00,In-Store,Afternoon,226.33,1
60,2022-10-09 12:00:00,In-Store,Morning,85.98,1
30,2022-10-09 18:00:00,Online,Afternoon,189.28,1
35,2022-10-10 00:00:00,In-Store,Morning,28.94,0
165,2022-10-10 06:00:00,In-Store,Afternoon,138.4,0
5,2022-10-10 12:00:00,Online,Afternoon,223.03,0
83,2022-10-10 18:00:00,In-Store,Afternoon,207.52,0
123,2022-10-11 00:00:00,In-Store,Morning,245.45,0
78,2022-10-11 06:00:00,Online,Afternoon,263.85,0
154,2022-10-11 12:00:00,In-Store,Morning,233.09,0
62,2022-10-11 18:00:00,Online,Morning,203.12,0
132,2022-10-12 00:00:00,Online,Afternoon,14.36,0
89,2022-10-12 06:00:00,Online,Afternoon,162.82,0
42,2022-10-12 12:00:00,Online,Morning,16.12,0
89,2022-10-12 18:00:00,Online,Morning,243.38,0
146,2022-10-13 00:00:00,In-Store,Evening,99.61,0
40,2022-10-13 06:00:00,In-Store,Morning,170.92,0
72,2022-10-13 12:00:00,Online,Evening,87.44,0
39,2022-10-13 18:00:00,Online,Evening,235.84,0
104,2022-10-14 00:00:00,In-Store,Evening,266.52,0
14,2022-10-14 06:00:00,Online,Afternoon,122.6,0
32,2022-10-14 12:00:00,Online,,259.56,0
179,2022-10-14 18:00:00,Online,Morning,83.79,0
125,2022-10-15 00:00:00,In-Store,Evening,162.72,1
166,2022-10-15 06:00:00,In-Store,Afternoon,258.33,1
97,2022-10-15 12:00:00,Online,Afternoon,101.13,1
23,2022-10-15 18:00:00,Online,Afternoon,286.44,1
63,2022-10-16 00:00:00,In-Store,,,1
143,2022-10-16 06:00:00,In-Store,Afternoon,10.39,1
153,2022-10-16 12:00:00,Online,Evening,271.72,1
145,2022-10-16 18:00:00,Online,Evening,25.25,1
194,2022-10-17 00:00:00,In-Store,Evening,,0
53,2022-10-17 06:00:00,In-Store,Evening,285.66,0
104,2022-10-17 12:00:00,In-Store,Morning,45.42,0
104,2022-10-17 18:00:00,Online,Evening,163.59,0
179,2022-10-18 00:00:00,In-Store,Afternoon,59.55,0
39,2022-10-18 06:00:00,Online,Evening,131.31,0
179,2022-10-18 12:00:00,In-Store,Morning,23.12,0
198,2022-10-18 18:00:00,In-Store,Afternoon,71.06,0
134,2022-10-19 00:00:00,In-Store,Evening,112.17,0
67,2022-10-19 06:00:00,In-Store,,134.4,0
135,2022-10-19 12:00:00,Online,Evening,293.36,0
179,2022-10-19 18:00:00,Online,Afternoon,243.32,0
200,2022-10-20 00:00:00,In-Store,Afternoon,222.54,0
42,2022-10-20 06:00:00,Online,Morning,163.43,0
192,2022-10-20 12:00:00,In-Store,Afternoon,252.8,0
15,2022-10-20 18:00:00,In-Store,Afternoon,105.1,0
111,2022-10-21 00:00:00,In-Store,Evening,214.13,0
157,2022-10-21 06:00:00,In-Store,Afternoon,298.17,0
33,2022-10-21 12:00:00,Online,Evening,97.82,0
155,2022-10-21 18:00:00,In-Store,,203.84,0
164,2022-10-22 00:00:00,In-Store,Afternoon,254.07,1
157,2022-10-22 06:00:00,Online,Morning,275.16,1
38,2022-10-22 12:00:00,In-Store,Morning,216.79,1
185,2022-10-22 18:00:00,In-Store,Afternoon,88.66,1
97,2022-10-23 00:00:00,In-Store,Morning,101.25,1
155,2022-10-23 06:00:00,Online,Evening,11.12,1
183,2022-10-23 12:00:00,In-Store,Evening,229.46,1
33,2022-10-23 18:00:00,Online,Afternoon,17.61,1
196,2022-10-24 00:00:00,In-Store,Morning,260.07,0
86,2022-10-24 06:00:00,In-Store,Morning,40.0,0
66,2022-10-24 12:00:00,Online,Evening,55.7,0
10,2022-10-24 18:00:00,In-Store,Afternoon,145.58,0
5,2022-10-25 00:00:00,In-Store,Morning,222.67,0
123,2022-10-25 06:00:00,Online,Afternoon,46.01,0
74,2022-10-25 12:00:00,Online,Morning,134.82,0
97,2022-10-25 18:00:00,Online,Evening,,0
118,2022-10-26 00:00:00,Online,,67.62,0
38,2022-10-26 06:00:00,Online,Afternoon,39.09,0
141,2022-10-26 12:00:00,In-Store,Evening,251.74,0
159,2022-10-26 18:00:00,Online,Morning,,0
47,2022-10-27 00:00:00,In-Store,Evening,9.24,0
109,2022-10-27 06:00:00,In-Store,Afternoon,241.88,0
180,2022-10-27 12:00:00,In-Store,Afternoon,294.33,0
184,2022-10-27 18:00:00,Online,Afternoon,183.75,0
15,2022-10-28 00:00:00,Online,Morning,153.59,0
157,2022-10-28 06:00:00,In-Store,Morning,264.13,0
136,2022-10-28 12:00:00,Online,Morning,285.99,0
5,2022-10-28 18:00:00,Online,Morning,227.59,0
157,2022-10-29 00:00:00,Online,Morning,136.41,1
47,2022-10-29 06:00:00,Online,Evening,,1
68,2022-10-29 12:00:00,In-Store,Morning,211.78,1
76,2022-10-29 18:00:00,In-Store,Morning,62.31,1
173,2022-10-30 00:00:00,Online,Evening,136.92,1
130,2022-10-30 06:00:00,In-Store,Morning,249.8,1
155,2022-10-30 12:00:00,Online,Afternoon,198.14,1
95,2022-10-30 18:00:00,Online,Morning,126.31,1
115,2022-10-31 00:00:00,In-Store,,200.69,0
164,2022-10-31 06:00:00,In-Store,Afternoon,39.88,0
36,2022-10-31 12:00:00,In-Store,Afternoon,123.44,0
26,2022-10-31 18:00:00,Online,Afternoon,238.97,0
43,2022-11-01 00:00:00,In-Store,Afternoon,70.05,0
27,2022-11-01 06:00:00,Online,Morning,59.86,0
69,2022-11-01 12:00:00,In-Store,Afternoon,285.49,0
148,2022-11-01 18:00:00,In-Store,Afternoon,66.92,0
11,2022-11-02 00:00:00,Online,Evening,81.97,0
74,2022-11-02 06:00:00,Online,Afternoon,291.04,0
104,2022-11-02 12:00:00,Online,,221.74,0
38,2022-11-02 18:00:00,Online,Evening,211.38,0
134,2022-11-03 00:00:00,Online,Evening,256.61,0
200,2022-11-03 06:00:00,Online,Morning,39.17,0
23,2022-11-03 12:00:00,Online,Evening,213.26,0
47,2022-11-03 18:00:00,Online,Morning,153.59,0
90,2022-11-04 00:00:00,In-Store,Evening,249.6,0
46,2022-11-04 06:00:00,Online,Evening,154.9,0
107,2022-11-04 12:00:00,Online,Morning,187.97,0
140,2022-11-04 18:00:00,In-Store,Evening,145.93,0
141,2022-11-05 00:00:00,Online,Morning,146.06,1
104,2022-11-05 06:00:00,In-Store,Evening,231.55,1
190,2022-11-05 12:00:00,In-Store,Afternoon,190.43,1
111,2022-11-05 18:00:00,Online,Evening,191.81,1
104,2022-11-06 00:00:00,In-Store,Morning,137.83,1
60,2022-11-06 06:00:00,Online,Evening,161.68,1
171,2022-11-06 12:00:00,In-Store,Morning,224.99,1
100,2022-11-06 18:00:00,In-Store,Morning,248.65,1
68,2022-11-07 00:00:00,In-Store,Afternoon,210.49,0
133,2022-11-07 06:00:00,Online,Afternoon,277.6,0
120,2022-11-07 12:00:00,Online,Morning,247.0,0
37,2022-11-07 18:00:00,In-Store,Evening,170.75,0
72,2022-11-08 00:00:00,In-Store,Morning,203.06,0
127,2022-11-08 06:00:00,Online,Morning,278.26,0
106,2022-11-08 12:00:00,Online,Evening,187.65,0
92,2022-11-08 18:00:00,In-Store,Evening,248.32,0
31,2022-11-09 00:00:00,In-Store,Evening,208.2,0
122,2022-11-09 06:00:00,Online,Evening,167.82,0
137,2022-11-09 12:00:00,Online,Morning,76.34,0
51,2022-11-09 18:00:00,Online,Morning,130.67,0
29,2022-11-10 00:00:00,Online,Afternoon,290.48,0
40,2022-11-10 06:00:00,Online,Morning,199.04,0
41,2022-11-10 12:00:00,In-Store,Evening,171.5,0
11,2022-11-10 18:00:00,Online,Afternoon,280.22,0
151,2022-11-11 00:00:00,In-Store,Evening,178.02,0
1,2022-11-11 06:00:00,Online,Morning,160.19,0
46,2022-11-11 12:00:00,In-Store,Afternoon,229.0,0
101,2022-11-11 18:00:00,Online,Evening,,0
149,2022-11-12 00:00:00,Online,Afternoon,,1
90,2022-11-12 06:00:00,In-Store,Afternoon,144.04,1
110,2022-11-12 12:00:00,In-Store,Morning,144.39,1
164,2022-11-12 18:00:00,Online,Evening,116.58,1
182,2022-11-13 00:00:00,Online,Afternoon,,1
57,2022-11-13 06:00:00,Online,,126.87,1
1,2022-11-13 12:00:00,Online,Evening,63.81,1
63,2022-11-13 18:00:00,Online,Afternoon,126.65,1
182,2022-11-14 00:00:00,In-Store,Afternoon,26.32,0
55,2022-11-14 06:00:00,In-Store,Afternoon,174.86,0
115,2022-11-14 12:00:00,Online,Evening,256.83,0
168,2022-11-14 18:00:00,In-Store,Evening,218.96,0
143,2022-11-15 00:00:00,In-Store,Evening,111.32,0
149,2022-11-15 06:00:00,In-Store,Evening,30.69,0
175,2022-11-15 12:00:00,Online,Morning,64.63,0
53,2022-11-15 18:00:00,In-Store,Afternoon,165.92,0
137,2022-11-16 00:00:00,Online,,66.08,0
180,2022-11-16 06:00:00,In-Store,Afternoon,165.47,0
57,2022-11-16 12:00:00,Online,Afternoon,73.32,0
117,2022-11-16 18:00:00,In-Store,Morning,255.43,0
154,2022-11-17 00:00:00,Online,Evening,122.2,0
169,2022-11-17 06:00:00,Online,Evening,77.44,0
35,2022-11-17 12:00:00,In-Store,,244.64,0
63,2022-11-17 18:00:00,Online,Evening,106.14,0
25,2022-11-18 00:00:00,Online,Afternoon,37.89,0
90,2022-11-18 06:00:00,Online,Afternoon,173.27,0
75,2022-11-18 12:00:00,Online,Morning,176.56,0
38,2022-11-18 18:00:00,Online,Morning,215.84,0
130,2022-11-19 00:00:00,Online,Morning,75.86,1
135,2022-11-19 06:00:00,Online,Afternoon,135.91,1
162,2022-11-19 12:00:00,Online,Evening,88.3,1
91,2022-11-19 18:00:00,In-Store,,,1
17,2022-11-20 00:00:00,In-Store,Evening,263.6,1
128,2022-11-20 06:00:00,Online,,220.02,1
171,2022-11-20 12:00:00,Online,Morning,93.93,1
187,2022-11-20 18:00:00,In-Store,Afternoon,181.82,1
108,2022-11-21 00:00:00,In-Store,Morning,64.37,0
179,2022-11-21 06:00:00,In-Store,Morning,267.62,0
182,2022-11-21 12:00:00,Online,Afternoon,38.9,0
152,2022-11-21 18:00:00,In-Store,Evening,6.13,0
25,2022-11-22 00:00:00,Online,Morning,153.09,0
199,2022-11-22 06:00:00,Online,Afternoon,177.02,0
180,2022-11-22 12:00:00,In-Store,Morning,175.79,0
198,2022-11-22 18:00:00,Online,Afternoon,21.08,0
88,2022-11-23 00:00:00,Online,Evening,97.64,0
161,2022-11-23 06:00:00,Online,,152.26,0
177,2022-11-23 12:00:00,Online,Afternoon,68.89,0
29,2022-11-23 18:00:00,In-Store,Afternoon,262.42,0
63,2022-11-24 00:00:00,In-Store,Afternoon,30.7,0
150,2022-11-24 06:00:00,Online,Evening,148.78,0
154,2022-11-24 12:00:00,Online,Morning,208.97,0
156,2022-11-24 18:00:00,In-Store,Evening,82.22,0
114,2022-11-25 00:00:00,Online,Afternoon,189.15,0
49,2022-11-25 06:00:00,In-Store,Afternoon,,0
199,2022-11-25 12:00:00,Online,Evening,61.15,0
81,2022-11-25 18:00:00,Online,Afternoon,,0
84,2022-11-26 00:00:00,In-Store,Evening,168.3,1
105,2022-11-26 06:00:00,In-Store,Afternoon,93.27,1
177,2022-11-26 12:00:00,In-Store,Morning,132.1,1
148,2022-11-26 18:00:00,In-Store,Morning,97.1,1
118,2022-11-27 00:00:00,Online,Afternoon,218.91,1
86,2022-11-27 06:00:00,In-Store,Evening,239.91,1
63,2022-11-27 12:00:00,Online,Morning,,1
189,2022-11-27 18:00:00,In-Store,Evening,295.8,1
104,2022-11-28 00:00:00,In-Store,Afternoon,238.43,0
49,2022-11-28 06:00:00,Online,Evening,182.41,0
71,2022-11-28 12:00:00,In-Store,Morning,105.07,0
1,2022-11-28 18:00:00,In-Store,Evening,165.66,0
141,2022-11-29 00:00:00,In-Store,Evening,17.12,0
179,2022-11-29 06:00:00,In-Store,Afternoon,224.72,0
123,2022-11-29 12:00:00,Online,Afternoon,136.56,0
184,2022-11-29 18:00:00,Online,Afternoon,10.91,0
62,2022-11-30 00:00:00,In-Store,Morning,23.44,0
32,2022-11-30 06:00:00,In-Store,Morning,119.3,0
158,2022-11-30 12:00:00,In-Store,Afternoon,177.11,0
29,2022-11-30 18:00:00,Online,,141.94,0
49,2022-12-01 00:00:00,Online,Morning,187.67,0
173,2022-12-01 06:00:00,Online,Morning,146.69,0
30,2022-12-01 12:00:00,Online,Morning,200.2,0
144,2022-12-01 18:00:00,In-Store,Morning,69.64,0
168,2022-12-02 00:00:00,In-Store,Afternoon,38.29,0
19,2022-12-02 06:00:00,In-Store,Morning,180.95,0
18,2022-12-02 12:00:00,Online,Afternoon,147.98,0
1,2022-12-02 18:00:00,In-Store,Evening,12.93,0
78,2022-12-03 00:00:00,Online,Evening,117.24,1
115,2022-12-03 06:00:00,Online,Morning,36.31,1
175,2022-12-03 12:00:00,In-Store,Evening,161.75,1
194,2022-12-03 18:00:00,In-Store,Evening,121.75,1
113,2022-12-04 00:00:00,In-Store,Evening,185.88,1
114,2022-12-04 06:00:00,Online,Morning,242.65,1
166,2022-12-04 12:00:00,Online,Morning,93.4,1
179,2022-12-04 18:00:00,In-Store,Evening,288.82,1
63,2022-12-05 00:00:00,In-Store,Afternoon,163.01,0
132,2022-12-05 06:00:00,Online,Evening,187.4,0
129,2022-12-05 12:00:00,In-Store,Morning,205.8,0
8,2022-12-05 18:00:00,Online,Morning,201.69,0
157,2022-12-06 00:00:00,Online,Morning,155.74,0
55,2022-12-06 06:00:00,In-Store,Evening,131.49,0
103,2022-12-06 12:00:00,In-Store,Afternoon,20.87,0
131,2022-12-06 18:00:00,In-Store,Morning,11.52,0
32,2022-12-07 00:00:00,In-Store,Morning,110.6,0
10,2022-12-07 06:00:00,Online,Evening,103.43,0
110,2022-12-07 12:00:00,Online,Afternoon,119.37,0
162,2022-12-07 18:00:00,Online,Evening,45.82,0
124,2022-12-08 00:00:00,In-Store,Morning,222.76,0
87,2022-12-08 06:00:00,Online,Afternoon,257.8,0
55,2022-12-08 12:00:00,In-Store,Afternoon,,0
32,2022-12-08 18:00:00,In-Store,Morning,150.25,0
178,2022-12-09 00:00:00,In-Store,Afternoon,211.76,0
135,2022-12-09 06:00:00,In-Store,Afternoon,257.39,0
93,2022-12-09 12:00:00,In-Store,Evening,128.4,0
8,2022-12-09 18:00:00,In-Store,Morning,96.28,0
65,2022-12-10 00:00:00,Online,Morning,281.33,1
57,2022-12-10 06:00:00,In-Store,Morning,157.12,1
67,2022-12-10 12:00:00,Online,Morning,151.69,1
187,2022-12-10 18:00:00,Online,Morning,57.63,1
72,2022-12-11 00:00:00,In-Store,Afternoon,36.91,1
54,2022-12-11 06:00:00,In-Store,Evening,253.42,1
67,2022-12-11 12:00:00,In-Store,Morning,186.17,1
51,2022-12-11 18:00:00,Online,,101.12,1
97,2022-12-12 00:00:00,In-Store,,61.56,0
92,2022-12-12 06:00:00,Online,Afternoon,168.87,0
8,2022-12-12 12:00:00,In-Store,Morning,177.26,0
162,2022-12-12 18:00:00,In-Store,Afternoon,66.06,0
35,2022-12-13 00:00:00,Online,Morning,256.16,0
96,2022-12-13 06:00:00,Online,Afternoon,29.86,0
88,2022-12-13 12:00:00,In-Store,Evening,110.05,0
78,2022-12-13 18:00:00,Online,Morning,205.71,0
32,2022-12-14 00:00:00,Online,Evening,85.87,0
120,2022-12-14 06:00:00,Online,Evening,249.16,0
46,2022-12-14 12:00:00,Online,Afternoon,,0
144,2022-12-14 18:00:00,Online,Morning,237.76,0
196,2022-12-15 00:00:00,In-Store,Evening,40.14,0
165,2022-12-15 06:00:00,In-Store,Afternoon,46.46,0
182,2022-12-15 12:00:00,Online,Morning,,0
142,2022-12-15 18:00:00,In-Store,Morning,,0
55,2022-12-16 00:00:00,In-Store,Evening,225.66,0
176,2022-12-16 06:00:00,Online,Morning,251.78,0
7,2022-12-16 12:00:00,In-Store,Evening,212.78,0
74,2022-12-16 18:00:00,Online,Morning,278.94,0
7,2022-12-17 00:00:00,Online,Afternoon,222.93,1
161,2022-12-17 06:00:00,In-Store,Evening,95.35,1
151,2022-12-17 12:00:00,Online,Evening,83.2,1
85,2022-12-17 18:00:00,Online,Morning,210.38,1
147,2022-12-18 00:00:00,Online,Morning,61.9,1
112,2022-12-18 06:00:00,Online,Evening,32.35,1
125,2022-12-18 12:00:00,Online,Morning,162.01,1
147,2022-12-18 18:00:00,In-Store,Afternoon,247.38,1
36,2022-12-19 00:00:00,In-Store,Morning,,0
29,2022-12-19 06:00:00,Online,,,0
188,2022-12-19 12:00:00,Online,Afternoon,244.41,0
82,2022-12-19 18:00:00,In-Store,Afternoon,147.27,0
2,2022-12-20 00:00:00,Online,Afternoon,21.91,0
129,2022-12-20 06:00:00,In-Store,,56.5,0
47,2022-12-20 12:00:00,Online,Morning,213.69,0
197,2022-12-20 18:00:00,Online,Afternoon,214.97,0
148,2022-12-21 00:00:00,Online,Morning,270.01,0
11,2022-12-21 06:00:00,Online,Afternoon,176.89,0
130,2022-12-21 12:00:00,Online,Evening,41.61,0
195,2022-12-21 18:00:00,Online,Afternoon,40.82,0
119,2022-12-22 00:00:00,Online,Evening,217.73,0
140,2022-12-22 06:00:00,In-Store,Afternoon,59.22,0
20,2022-12-22 12:00:00,In-Store,Afternoon,,0
5,2022-12-22 18:00:00,In-Store,Afternoon,148.73,0
37,2022-12-23 00:00:00,Online,Evening,12.31,0
166,2022-12-23 06:00:00,Online,Evening,78.4,0
137,2022-12-23 12:00:00,Online,Afternoon,125.33,0
53,2022-12-23 18:00:00,Online,Morning,87.49,0
172,2022-12-24 00:00:00,Online,Afternoon,45.23,1
99,2022-12-24 06:00:00,Online,Evening,219.76,1
86,2022-12-24 12:00:00,Online,Afternoon,244.88,1
108,2022-12-24 18:00:00,In-Store,Evening,80.96,1
24,2022-12-25 00:00:00,Online,Evening,233.45,1
81,2022-12-25 06:00:00,In-Store,Evening,118.74,1
158,2022-12-25 12:00:00,In-Store,Afternoon,154.47,1
120,2022-12-25 18:00:00,Online,Evening,257.52,1
